time,x,y,z,yaw,throttle,roll_rate,pitch_rate,yaw_rate,x_ref,y_ref,z_ref,yaw_ref,mpc_time,ctrl_callback_time_history,metadata
30.899319887161255,0.5029535293579102,0.16679155826568604,-0.7569831609725952,0.00024739102387414595,-0.7074764755888621,-0.08837027440675449,-0.06933156835802004,-0.0015099133857148467,0.10120863220641683,0.5914024118710595,-0.7,0.0,0.002396106719970703,0.003391742706298828,0
30.90914559364319,0.5032296776771545,0.16865581274032593,-0.7565500140190125,0.00031710584951195696,-0.7077716941769095,-0.06480885719967812,-0.05504341754639276,-0.001959767425926698,0.0983989435157168,0.5918763789128527,-0.7,0.0,0.0029211044311523438,0.003929853439331055,0
30.919398069381714,0.5037972331047058,0.17224334180355072,-0.7555880546569824,0.0004832504347691202,-0.7083724349695452,-0.03655630212193116,-0.02984298276914849,-0.0030501376822941106,0.09546485407963795,0.5923567013510976,-0.7,0.0,0.0033278465270996094,0.004477262496948242,0
30.929121017456055,0.5040884017944336,0.1739640235900879,-0.755060613155365,0.0005462008561754346,-0.7086663864709378,-0.009905631322923799,-0.014398011778262738,-0.0034561926500382496,0.09268013997269715,0.5927987783849097,-0.7,0.0,0.0024797916412353516,0.003354787826538086,0
30.939417362213135,0.504385232925415,0.17563575506210327,-0.7545038461685181,0.0006253366449950719,-0.7089471155902852,0.018547159508206304,0.0025083165983033765,-0.003966682995249315,0.08972897141701153,0.5932526541773286,-0.7,0.0,0.002677440643310547,0.0036363601684570312,0
30.949159622192383,0.5046892166137695,0.1772586852312088,-0.7539182901382446,0.0007154232898650459,-0.7092300245662461,0.045069684742631885,0.019321173944634087,-0.004548910210951485,0.08693456907591152,0.5936685781642697,-0.7,0.0,0.002710103988647461,0.004071474075317383,0
30.959158658981323,0.505512535572052,0.18032468855381012,-0.7526768445968628,0.0008128412194793119,-0.7097991708294662,0.07695377068155304,0.04761947668451053,-0.005206841314039792,0.08406451089341453,0.5940817772060097,-0.7,0.0,0.0029914379119873047,0.003895998001098633,0
30.96938729286194,0.5060299634933472,0.18176870048046112,-0.7520235776901245,0.0008622040045014999,-0.7100254135910481,0.10427866391393202,0.06626374396543055,-0.005532708665855209,0.08112651968582395,0.5944901074060573,-0.7,0.0,0.002335786819458008,0.0032961368560791016,0
30.979196786880493,0.5065516233444214,0.18316681683063507,-0.751347541809082,0.0009321155960860814,-0.7102262098228784,0.13038497617168196,0.08484501400439623,-0.005991417723757706,0.07830705539369902,0.5948680568626694,-0.7,0.0,0.0019435882568359375,0.002572298049926758,0
30.98946523666382,0.5070772171020508,0.18451909720897675,-0.7506510615348816,0.000985171003186514,-0.7104154860214077,0.15696321078240638,0.10224988605859867,-0.006337997720802729,0.07535379250498499,0.5952493645146676,-0.7,0.0,0.0016045570373535156,0.0022356510162353516,0
